relative_path,group,status,error,n_samples,duration_s,sampling_rate_hz,raw_frequency_hz,raw_peak_amplitude,processed_frequency_hz,processed_peak_amplitude
novo_pipeline/centt/sinc_dados_calibrados_12.csv,novo_pipeline/centt,ok,,118676,118.675,999.9999999987779,4.963092790448618,1.9199507603701778,4.964138523900179,1.9214364168913092
novo_pipeline/centt/sinc_dados_calibrados_13.csv,novo_pipeline/centt,ok,,117934,117.933,999.9999999987779,4.985839537362266,1.6155257729934531,4.986789679802929,1.5414720830619957
novo_pipeline/centt/sinc_dados_calibrados_14.csv,novo_pipeline/centt,ok,,116359,116.358,999.9999999996661,4.9845736041028745,1.6005237332324267,4.9856200595802465,1.576213276319953
novo_pipeline/centt/sinc_dados_calibrados_15.csv,novo_pipeline/centt,ok,,122814,122.813,999.9999999987779,4.983145244021464,1.5845944694048988,4.9865964849322655,1.53015794581631
novo_pipeline/centt/sinc_dados_calibrados_16.csv,novo_pipeline/centt,ok,,117936,117.934996,999.9999999987779,4.985754985748892,1.5981137411066033,4.986854380453578,1.554640485307673
novo_pipeline/centt/sinc_dados_calibrados_17.csv,novo_pipeline/centt,ok,,117290,117.289,999.9999999987779,4.987637479744948,1.536038528048946,4.982425007672306,1.5247245858347818
novo_pipeline/centt/sinc_dados_calibrados_18.csv,novo_pipeline/centt,ok,,121549,121.548,999.9999999987779,4.98564364987996,1.4943232503291617,4.979014072909725,1.3824823575142469
novo_pipeline/centt/sinc_dados_calibrados_19.csv,novo_pipeline/centt,ok,,114686,114.684996,999.9999999996661,4.987531172068159,1.4283555119151403,4.979853831258911,1.4517764494673782
novo_pipeline/centt/sinc_dados_calibrados_20.csv,novo_pipeline/centt,ok,,119752,119.751,999.9999999987779,4.985302959443437,1.578806152767154,4.986843753909455,1.4910470165451137
novo_pipeline/dado_validacao.csv,novo_pipeline/dado_validacao.csv,ok,,119752,119.751,999.9999999987779,4.985302959443437,1.5786464535883353,4.986593830650182,1.5096435511068422
novo_pipeline/relatorio_ruido_tcc.csv,novo_pipeline/relatorio_ruido_tcc.csv,error,"No matching column found. Available columns: ['Arquivo', 'Alpha', 'Classificacao', 'Potencia_Media']",,,,,,,
novo_pipeline/resultados_limpos/sinc_dados_calibrados_11.csv,novo_pipeline/resultados_limpos,ok,,116124,116.123,999.9999999996661,4.951603458370431,1.8701051780005202,4.952797684673097,1.8653681050854896
novo_pipeline/resultados_limpos/sinc_dados_calibrados_12.csv,novo_pipeline/resultados_limpos,ok,,118676,118.675,999.9999999987779,4.963092790448618,1.9180478930210008,4.964013012618877,1.9216258334591794
