tempo_us,posicao_mm
3937000,10.0198
3938000,10.0893
3939004,10.0893
3940000,10.1588
3941004,10.3673
3942000,10.4368
3943000,10.5063
3944000,10.5063
3945000,10.6453
3946000,10.7148
3947000,10.7843
3948000,10.7843
3949000,10.7148
3950000,10.6453
3951000,10.6453
3952000,10.5758
3953000,10.4368
3954000,10.4368
3955000,10.3673
3956000,10.3673
3957000,10.2283
3958000,10.1588
3959000,10.1588
3960000,10.0893
3961000,9.8808
3962000,9.9503
3963000,9.8113
3964000,9.7418
3965000,9.6723
3966000,9.6028
3967000,9.6028
3968000,9.4638
3969000,9.2553
3970000,9.1163
3971004,8.9773
3972000,8.9773
3973000,8.6993
3974000,8.6993
3975000,8.5603
3976000,8.2823
3977000,8.2128
3978000,8.0738
3979000,7.5873
3980000,7.3093
3981000,6.9618
3982000,6.6838
3983000,6.4753
3984000,6.1973
3985000,5.9193
3986000,5.7108
3987000,5.2938
3988004,4.8768
3989000,4.5293
3990000,3.9733
3991000,3.5563
3992000,3.2088
3993000,2.9308
3994000,2.6528
3995000,2.3053
3996000,1.8883
3997000,1.2628
3998000,0.7068
3999000,0.3593
4000000,0.0118
4001000,-0.5442
4002000,-0.9612
4003000,-1.3087
4004000,-2.0037
4005000,-2.0732
4006000,-2.6292
4007000,-3.1157
4008000,-3.3242
4009000,-3.7412
4010000,-4.0887
4011000,-4.5057
4012000,-5.2702
4013000,-5.7567
4014000,-6.2432
4015000,-6.7297
4016000,-7.1467
4017000,-7.7722
4018000,-8.2587
4019000,-8.6062
4020000,-9.3707
4021000,-9.9962
4022000,-10.4827
4023004,-10.6912
4024000,-11.1082
4025000,-11.5252
4026000,-12.0812
4027000,-12.6372
4028000,-13.1932
4029000,-13.6102
4030000,-13.9577
4031000,-14.2357
4032000,-14.5137
4033000,-14.7917
4034000,-15.0002
4035000,-15.3477
4036000,-15.7647
4037000,-15.9732
4038000,-16.1817
4039000,-16.3902
4040000,-16.5292
4041000,-16.5292
4042000,-16.5292
4043000,-16.6682
4044000,-16.8767
4045000,-16.8767
4046000,-17.0852
4047000,-17.2242
4048004,-17.2242
4049000,-17.4327
4050000,-17.6412
4051004,-17.7802
4052000,-17.8497
4053004,-17.9192
4054000,-17.9887
4055000,-17.9887
4056000,-17.9887
4057000,-17.8497
4058000,-17.5717
4059000,-17.2242
4060000,-17.0157
4061000,-16.8072
4062000,-16.4597
4063000,-16.1122
4064000,-15.9037
4065000,-15.4867
4066000,-15.0697
4067004,-14.8612
4068000,-14.3747
4069000,-13.8187
4070004,-13.4712
4071000,-13.1237
4072000,-12.7762
4073000,-12.4982
4074000,-12.0812
4075000,-11.5947
4076000,-11.1082
4077000,-10.5522
4078000,-10.1352
4079000,-9.5792
4080000,-9.0927
4081000,-8.6757
4082004,-8.3977
4083000,-8.1892
4084000,-7.7027
4085000,-7.3552
4086004,-6.7992
4087000,-6.4517
4088000,-5.9652
4089000,-5.4092
4090000,-5.0617
4091000,-4.5057
4092000,-4.0192
4093000,-3.7412
4094000,-2.9072
4095000,-2.4902
4096000,-2.0037
4097000,-1.5172
4098000,-1.1697
4099000,-0.6137
4100000,-0.0577
4101000,0.6373
4102000,0.9848
4103000,1.3323
4104000,1.8188
4105000,2.0968
4106000,2.4443
4107000,2.7918
4108000,3.3478
4109000,3.6953
4110000,4.1123
4111000,4.3903
4112000,4.7378
4113000,5.0158
4114000,5.3633
4115000,5.6413
4116000,5.7803
4117000,5.9193
4118000,6.1973
4119000,6.4753
4120000,6.7533
4121000,7.0313
4122004,7.1008
4123000,7.3093
4124000,7.5178
4125000,7.8653
4126000,8.2128
4127000,8.3518
4128000,8.6993
4129000,8.8383
4130000,8.9773
4131000,9.1163
4132000,9.3248
4133000,9.2553
4134000,9.4638
4135000,9.6028
4136000,9.8113
4137000,9.8113
4138000,9.8113
4139000,9.9503
4140000,9.8808
4141000,10.0198
4142004,10.0198
4143000,10.0893
4144000,10.1588
4145000,10.1588
4146000,10.1588
4147004,10.0893
4148000,10.0893
4149000,10.0893
4150004,10.1588
4151000,10.0893
4152000,10.0893
4153000,10.0893
4154000,10.0893
4155000,10.0893
4156000,10.0893
4157000,10.0893
4158000,10.0893
4159000,10.0893
4160000,10.1588
4161000,10.0893
4162000,10.0198
4163000,9.9503
4164000,9.8808
4165000,9.7418
4166000,9.8113
4167000,9.5333
4168000,9.3943
4169004,9.2553
4170000,9.1858
4171000,9.0468
4172000,8.9078
4173004,8.7688
4174000,8.5603
4175004,8.4213
4176000,8.1433
4177000,7.7263
4178004,7.5873
4179004,7.3788
4180000,7.1008
4181000,7.0313
4182000,6.7533
4183000,6.6143
4184000,6.1278
4185000,5.9193
4186004,5.7803
4187000,5.5718
4188000,5.2938
4189000,4.9463
4190000,4.5988
4191000,4.3903
4192000,4.1123
4193000,3.7648
4194000,3.2783
4195000,2.9308
4196000,2.5138
4197000,2.2358
4198000,1.8883
4199000,1.4713
4200000,1.1238
4201000,0.7763
4202000,0.0813
4203000,-0.5442
4204000,-1.1002
4205004,-1.5172
4206000,-1.8647
4207000,-2.3512
4208000,-2.6987
4209000,-3.4632
4210000,-3.8107
4211000,-4.2277
4212000,-4.7142
4213004,-4.9922
4214000,-5.4787
4215000,-5.9652
4216000,-6.4517
4217000,-6.8687
4218000,-7.2857
4219004,-7.9112
4220000,-8.1892
4221004,-8.4672
4222000,-8.6062
4223000,-9.0927
4224000,-9.5097
4225000,-9.9962
4226004,-10.4132
4227000,-10.9692
4228000,-11.3862
4229000,-11.8032
4230000,-12.1507
4231000,-12.4287
4232000,-12.7762
4233000,-13.1932
4234000,-13.4712
4235000,-14.0272
4236000,-14.4442
4237000,-14.8612
4238000,-15.0697
4239000,-15.3477
4240000,-15.6257
4241000,-15.8342
4242000,-15.9732
4243000,-16.2512
4244000,-16.5292
4245000,-16.8072
4246000,-16.9462
4247000,-17.0852
4248000,-17.0157
4249000,-17.0157
4250000,-17.0157
4251000,-17.0157
4252004,-17.0157
4253000,-16.9462
4254000,-16.8072
4255004,-16.8072
4256000,-16.8767
4257000,-16.6682
4258000,-16.4597
4259000,-16.2512
4260000,-16.1817
4261000,-16.0427
4262000,-15.8342
4263000,-15.5562
4264000,-15.2087
4265004,-15.0002
4266000,-14.8612
4267000,-14.6527
4268000,-14.3747
4269004,-14.0967
4270000,-13.8882
4271000,-13.6102
4272000,-13.1237
4273000,-12.9152
4274000,-12.3592
4275000,-11.8032
4276000,-11.4557
4277004,-10.9692
4278000,-10.5522
4279000,-10.4827
4280000,-10.0657
4281004,-9.4402
4282000,-8.7452
4283004,-8.3977
4284000,-7.9807
4285000,-7.4247
4286000,-7.0077
4287004,-6.5907
4288000,-6.0347
4289000,-5.6177
4290000,-5.0617
4291000,-4.4362
4292000,-4.0887
4293000,-3.5327
4294004,-3.3242
4295000,-2.9767
4296000,-2.4207
4297000,-2.1427
4298000,-1.7952
4299000,-1.3087
4300000,-0.9612
4301000,-0.4747
4302000,-0.1272
4303000,0.0813
4304000,0.5678
4305000,1.0543
4306000,1.6103
4307000,2.0273
4308000,2.4443
4309000,2.6528
4310000,3.0003
4311000,3.3478
4312000,3.7648
4313000,4.2513
4314000,4.5988
4315000,5.0158
4316004,5.3633
4317000,5.7108
4318000,5.9888
4319000,6.0583
4320000,6.3363
4321000,6.5448
4322000,6.7533
4323000,6.9618
4324000,7.3093
4325000,7.7263
4326000,7.9348
4327004,8.2128
4328000,8.2823
4329000,8.3518
4330000,8.4213
4331000,8.5603
4332000,8.8383
4333004,8.9773
4334000,9.1163
4335004,8.9773
4336000,9.1163
4337000,9.1163
4338000,9.3248
4339000,9.4638
4340004,9.4638
4341000,9.5333
4342000,9.6028
4343000,9.6723
4344000,9.6723
4345004,9.8113
4346000,9.8113
4347004,9.8808
4348000,10.0198
4349000,10.0893
4350000,10.0893
4351000,10.0893
4352000,10.0198
4353000,10.0198
4354004,10.0198
4355000,10.0198
4356004,9.9503
4357000,9.8808
4358000,10.0198
4359000,9.8808
4360000,9.8808
4361000,9.8113
4362000,9.7418
4363000,9.8113
4364004,9.6028
4365000,9.4638
4366000,9.5333
4367000,9.3248
4368000,9.2553
4369000,9.1163
4370000,9.0468
4371000,8.9773
4372000,8.6993
4373004,8.5603
4374000,8.5603
4375000,8.3518
4376000,8.1433
4377000,7.9348
4378000,7.7263
4379004,7.5178
4380000,7.4483
4381000,7.3093
4382000,7.1703
4383004,6.8228
4384000,6.6143
4385000,6.4753
4386000,6.1278
4387000,5.9888
4388000,5.7108
4389004,5.4328
4390000,5.1548
4391000,5.0158
4392000,4.6683
4393000,4.1123
4394000,3.6953
4395000,3.2088
4396000,3.0003
4397000,2.5833
4398000,2.3053
4399000,1.8883
4400000,1.3323
4401000,0.7763
4402000,0.3593
4403000,0.0118
4404000,-0.4052
4405000,-0.7527
4406000,-1.1697
4407000,-1.5867
4408000,-1.9342
4409000,-2.4207
4410000,-2.6987
4411000,-3.0462
4412000,-3.4632
4413000,-3.8802
4414000,-4.2972
4415000,-4.5057
4416000,-5.2007
4417000,-5.4787
4418000,-5.9652
4419000,-6.5907
4420000,-6.9382
4421000,-7.2162
4422000,-7.7722
4423000,-8.3282
4424000,-8.5367
4425004,-8.8842
4426000,-9.5097
4427000,-10.0657
4428000,-10.4827
4429004,-10.8302
4430000,-11.1082
4431000,-11.4557
4432000,-11.8032
4433000,-12.4287
4434000,-12.7762
4435000,-13.2627
4436000,-13.7492
4437000,-14.0272
4438000,-14.2357
4439000,-14.5137
4440000,-14.6527
4441000,-14.7917
4442000,-14.8612
4443000,-15.0002
4444004,-15.0697
4445000,-15.2087
4446004,-15.4172
4447000,-15.6952
4448004,-15.8342
4449000,-15.9037
4450000,-15.9732
4451000,-16.0427
4452000,-16.0427
4453000,-16.1122
4454000,-16.1122
4455000,-16.1122
4456000,-16.2512
4457004,-16.2512
4458000,-16.2512
4459000,-16.1122
4460000,-15.8342
4461000,-15.6952
4462000,-15.6952
4463000,-15.4867
4464000,-15.4172
4465000,-15.1392
4466004,-14.9307
4467000,-14.5832
4468000,-14.3747
4469000,-14.2357
4470000,-13.8882
4471000,-13.4017
4472000,-12.9152
4473000,-12.4287
4474000,-12.1507
4475000,-12.0117
4476004,-11.5947
4477000,-11.0387
4478000,-10.4827
4479000,-9.9962
4480000,-9.5792
4481000,-9.1622
4482000,-8.8147
4483000,-8.5367
4484004,-8.1197
4485000,-7.8417
4486000,-7.2857
4487000,-6.9382
4488000,-6.5212
4489000,-6.1737
4490000,-5.8957
4491000,-5.3397
4492000,-4.9227
4493000,-4.6447
4494000,-4.2277
4495000,-3.9497
4496000,-3.6717
4497004,-3.1157
4498000,-2.5597
4499000,-2.0732
4500000,-1.5867
4501000,-1.2392
4502000,-0.9612
4503000,-0.4052
4504000,0.0118
4505004,0.6373
4506000,0.9848
4507004,1.4713
4508000,1.8883
4509000,2.3053
4510000,2.6528
4511000,3.0003
4512000,3.4173
4513000,3.8343
4514000,4.1123
4515000,4.4598
4516004,4.8073
4517000,5.1548
4518000,5.4328
4519000,5.5718
4520000,5.7108
4521000,5.9888
4522000,6.1973
4523004,6.3363
4524000,6.6143
4525004,6.7533
4526000,7.0313
4527000,7.1008
4528000,7.3788
4529000,7.5873
4530000,7.7263
4531000,7.7958
4532000,8.0738
4533000,8.4213
4534004,8.4908
4535000,8.7688
4536000,8.9078
4537004,8.9773
4538000,9.0468
4539000,9.0468
4540000,9.1858
4541004,9.3248
4542000,9.4638
4543004,9.4638
4544000,9.5333
4545000,9.7418
4546000,9.8113
4547000,9.6723
4548000,9.7418
4549000,9.8113
4550004,9.6723
4551000,9.8113
4552000,9.6723
4553000,9.6723
4554000,9.7418
4555000,9.6723
4556000,9.6028
4557000,9.6723
4558000,9.6028
4559000,9.6723
4560000,9.6723
4561000,9.6028
4562000,9.5333
4563000,9.4638
4564000,9.5333
4565000,9.5333
4566000,9.3248
4567000,9.3248
4568000,9.2553
4569000,9.1858
4570000,9.1163
4571000,8.9773
4572000,8.9773
4573000,8.6993
4574000,8.6298
4575000,8.5603
4576000,8.5603
4577000,8.2823
4578000,8.2823
4579000,7.9348
4580004,7.5873
4581000,7.3788
4582000,7.1703
4583000,6.8923
4584000,6.7533
4585000,6.5448
4586000,6.1973
4587000,5.9193
4588000,5.7108
4589004,5.3633
4590000,5.0853
4591004,4.9463
4592000,4.6683
4593000,4.3208
4594000,3.9038
4595000,3.5563
4596000,3.2088
4597000,3.0698
4598000,2.7223
4599000,2.4443
4600000,2.0273
4601000,1.8188
4602000,1.4713
4603000,1.0543
4604000,0.7763
4605000,0.2898
4606000,-0.3357
4607000,-0.6832
4608000,-1.2392
4609000,-1.5867
4610000,-2.0037
4611000,-2.2817
4612000,-2.6987
4613000,-3.1852
4614000,-3.8107
4615000,-4.0887
4616000,-4.5057
4617000,-4.8532
4618000,-5.3397
4619000,-5.8957
4620000,-6.2432
4621004,-6.5907
4622000,-7.1467
4623004,-7.6332
4624000,-7.9807
4625000,-8.3282
4626000,-8.5367
4627000,-8.8147
4628004,-9.3707
4629000,-9.7877
4630000,-10.0657
4631000,-10.3437
4632000,-10.6912
4633000,-11.1082
4634000,-11.5947
4635004,-12.0117
4636000,-12.1507
4637000,-12.3592
4638000,-12.4982
4639004,-12.7762
4640000,-13.1932
4641000,-13.4712
4642000,-13.7492
4643000,-14.0272
4644000,-14.3747
4645000,-14.5137
4646000,-14.7917
4647000,-14.9307
4648000,-15.0002
4649000,-15.1392
4650000,-15.3477
4651000,-15.4867
4652000,-15.5562
4653004,-15.5562
4654000,-15.6257
4655000,-15.6257
4656000,-15.6952
4657000,-15.6257
4658000,-15.4867
4659000,-15.3477
4660004,-15.2087
4661000,-15.1392
4662000,-14.9307
4663000,-14.8612
4664004,-14.6527
4665000,-14.5832
4666000,-14.2357
4667000,-13.7492
4668000,-13.5407
4669000,-13.4712
4670000,-13.1932
4671000,-12.9152
4672000,-12.6372
4673000,-12.4982
4674000,-12.0812
4675000,-11.8727
4676000,-11.6642
4677000,-11.4557
4678000,-11.0387
4679000,-10.6912
4680000,-10.3437
4681000,-10.1352
4682000,-9.6487
4683000,-9.0927
4684000,-8.7452
4685000,-8.3977
4686000,-8.1197
4687000,-7.6332
4688000,-7.0772
4689000,-6.5907
4690000,-6.2432
4691000,-5.7567
4692000,-5.2702
4693000,-4.9227
4694000,-4.5752
4695000,-4.0192
4696000,-3.5327
4697000,-3.1852
4698000,-2.7682
4699000,-2.2122
4700000,-2.1427
4701000,-1.6562
4702000,-1.4477
4703000,-0.8917
4704000,-0.4747
4705000,-0.1967
4706000,0.3593
4707000,0.7763
4708000,1.1238
4709000,1.5408
4710000,1.9578
4711000,2.3053
4712004,2.5138
4713000,2.9308
4714000,3.1393
4715000,3.4173
4716000,3.6953
4717000,4.0428
4718000,4.4598
4719000,4.8073
4720000,5.0853
4721000,5.4328
4722000,5.7108
4723000,5.9193
4724000,6.0583
4725000,6.4058
4726000,6.5448
4727000,6.7533
4728000,7.0313
4729000,7.1703
4730000,7.4483
4731000,7.7958
4732000,8.0738
4733000,8.2128
4734000,8.2823
4735000,8.4213
4736000,8.5603
4737000,8.6993
4738000,8.8383
4739000,8.9078
4740000,8.9078
4741000,8.9773
4742000,8.9773
4743000,9.0468
4744000,9.1163
4745000,9.1858
4746000,9.1858
4747000,9.2553
4748000,9.4638
4749000,9.5333
4750000,9.5333
4751004,9.5333
4752000,9.4638
4753004,9.4638
4754000,9.5333
4755000,9.5333
4756000,9.5333
4757000,9.6028
4758000,9.6723
4759000,9.6723
4760000,9.6723
4761004,9.5333
4762000,9.5333
4763000,9.5333
4764000,9.4638
4765000,9.4638
4766000,9.3248
4767004,9.3248
4768000,9.2553
4769000,9.2553
4770000,8.9773
4771000,8.9773
4772000,8.9078
4773000,8.4908
4774000,8.5603
4775000,8.4213
4776000,8.1433
4777000,8.0043
4778000,7.7958
4779000,7.6568
4780000,7.4483
4781004,7.3093
4782000,7.1008
4783000,7.0313
4784000,6.8228
4785000,6.6838
4786004,6.4753
4787000,6.2668
4788000,6.1278
4789000,5.9193
4790000,5.6413
4791000,5.5718
4792000,5.3633
4793000,5.0158
4794004,4.5988
4795000,4.4598
4796000,4.0428
4797000,3.7648
4798000,3.2088
4799004,2.8613
4800000,2.5833
4801004,2.0968
4802000,1.8188
4803000,1.4018
4804000,0.9848
4805000,0.4983
4806004,0.0813
4807000,-0.3357
4808004,-0.6832
4809000,-1.0307
4810000,-1.5172
4811000,-1.7952
4812004,-2.1427
4813000,-2.4902
4814000,-2.9072
4815000,-3.5327
4816000,-3.8802
4817000,-4.2277
4818000,-4.5752
4819000,-4.8532
4820000,-5.2007
4821000,-5.4787
4822000,-5.8957
4823000,-6.4517
4824000,-6.7992
4825000,-6.9382
4826000,-7.3552
4827000,-7.8417
4828004,-8.2587
4829000,-8.5367
4830004,-8.7452
4831000,-9.0927
4832000,-9.5792
4833000,-10.0657
4834000,-10.5522
4835000,-11.1082
4836000,-11.3167
4837000,-11.5252
4838004,-11.6642
4839000,-12.0812
4840004,-12.6372
4841000,-12.8457
4842004,-13.1237
4843000,-13.4712
4844000,-13.7492
4845000,-13.8882
4846000,-14.0272
4847000,-14.1662
4848000,-14.3747
4849000,-14.3747
4850000,-14.5137
4851000,-14.6527
4852000,-14.6527
4853000,-14.6527
4854000,-14.7917
4855000,-14.8612
4856000,-14.9307
4857000,-14.9307
4858000,-14.8612
4859004,-14.7917
4860000,-14.6527
4861004,-14.6527
4862000,-14.5832
4863000,-14.4442
4864000,-14.3052
4865004,-14.0967
4866000,-14.0272
4867000,-14.0272
4868004,-13.8882
4869000,-13.6797
4870000,-13.4712
4871000,-13.1237
4872000,-12.9152
4873004,-12.7067
4874000,-12.1507
4875000,-11.7337
4876000,-11.5252
4877000,-11.3167
4878000,-11.0387
4879004,-10.6217
4880000,-10.3437
4881004,-9.9267
4882000,-9.2317
4883000,-8.8147
4884000,-8.6757
4885000,-8.3977
4886000,-8.0502
4887000,-7.4247
4888004,-7.1467
4889000,-6.9382
4890000,-6.4517
4891000,-5.9652
4892000,-5.4787
4893000,-5.2702
4894000,-4.9227
4895000,-4.6447
4896000,-4.2972
4897000,-4.0192
4898000,-3.6022
4899000,-2.9767
4900000,-2.6987
4901000,-2.2817
4902000,-2.0037
4903000,-1.5867
4904000,-1.2392
4905000,-0.8917
4906000,-0.5442
4907000,-0.1272
4908000,0.2203
4909004,0.7068
4910000,1.2628
4911000,1.6798
4912000,2.0273
4913000,2.3748
4914000,2.6528
4915000,3.0003
4916000,3.4868
4917000,3.8343
4918000,4.1818
4919000,4.4598
4920004,4.8073
4921000,5.0853
4922000,5.2938
4923000,5.4328
4924004,5.7108
4925000,5.9888
4926000,6.0583
4927000,6.3363
4928000,6.5448
4929000,6.6838
4930000,6.8228
4931000,6.8923
4932000,7.1008
4933000,7.3093
4934000,7.3788
4935000,7.5873
4936000,7.5873
4937000,7.7263
4938000,8.0043
4939000,8.2823
4940000,8.3518
4941000,8.5603
4942000,8.6298
4943000,8.9078
4944000,8.9773
4945000,8.9078
4946000,9.1858
4947000,9.1163
4948000,9.1858
4949000,9.3248
4950000,9.3248
4951000,9.3943
4952000,9.3943
4953000,9.3943
4954000,9.3943
4955000,9.4638
4956000,9.3943
4957000,9.3943
4958000,9.5333
4959000,9.4638
4960000,9.3248
4961000,9.3248
4962000,9.3248
4963000,9.2553
4964000,9.2553
4965000,9.2553
4966000,9.1163
4967000,9.0468
4968000,9.0468
4969000,8.9773
4970000,8.9773
4971000,8.8383
4972000,8.5603
4973000,8.4908
4974000,8.4908
4975000,8.4213
4976004,8.3518
4977000,8.3518
4978000,8.2128
4979000,8.0738
4980000,7.7958
4981004,7.6568
4982000,7.4483
4983000,7.1703
4984000,7.1008
4985000,6.7533
4986000,6.5448
4987004,6.4753
4988000,6.1973
4989004,5.9888
4990000,5.7803
4991004,5.7108
4992000,5.3633
4993000,5.0853
4994004,4.8073
4995000,4.4598
4996000,3.9733
4997004,3.6258
4998000,3.3478
4999000,3.0698
5000000,2.7918
5001000,2.5138
5002000,2.3748
5003000,1.8188
5004000,1.6103
5005004,1.1933
5006000,0.7763
5007004,0.3593
5008000,0.0118
5009000,-0.4052
5010000,-0.6832
5011000,-1.2392
5012004,-1.3782
5013000,-1.8647
5014000,-2.0037
5015000,-2.4207
5016000,-2.9072
5017000,-3.1852
5018000,-3.5327
5019000,-4.0887
5020000,-4.5057
5021000,-4.8532
5022000,-5.1312
5023000,-5.8262
5024004,-6.0347
5025000,-6.1737
5026000,-6.7297
5027000,-7.1467
5028000,-7.6332
5029004,-8.1197
5030000,-8.3282
5031000,-8.5367
5032000,-9.0232
5033000,-9.5097
5034000,-9.9267
5035000,-10.1352
5036000,-10.2742
5037004,-10.6217
5038000,-11.1082
5039000,-11.4557
5040000,-11.8727
5041000,-12.0117
5042000,-11.9422
5043000,-12.0812
5044000,-12.3592
5045000,-12.3592
5046000,-12.4982
5047000,-12.8457
5048000,-13.0542
5049000,-13.2627
5050000,-13.5407
5051000,-13.6797
5052000,-13.8882
5053000,-13.9577
5054000,-14.0967
5055000,-14.3052
5056000,-14.4442
5057000,-14.5137
5058000,-14.3747
5059000,-14.3747
5060000,-14.3747
5061000,-14.3747
5062000,-14.3052
5063000,-14.2357
5064000,-14.0967
5065004,-14.0272
5066000,-13.8187
5067000,-13.6797
5068000,-13.4712
5069000,-13.2627
5070000,-12.8457
5071000,-12.3592
5072000,-12.4287
5073000,-12.2202
5074000,-12.0812
5075000,-11.9422
5076004,-11.5252
5077000,-11.1082
5078000,-10.6912
5079000,-10.3437
5080000,-10.0657
5081000,-9.7182
5082000,-9.3012
5083000,-8.8842
5084000,-8.6757
5085004,-8.5367
5086000,-8.3282
5087000,-8.0502
5088000,-7.6332
5089000,-7.4247
5090000,-7.0077
5091000,-6.4517
5092000,-6.2432
5093004,-5.8957
5094000,-5.3397
5095004,-4.9922
5096000,-4.6447
5097000,-4.3667
5098000,-4.0192
5099000,-3.7412
5100000,-3.0462
5101000,-2.6987
5102000,-2.2122
5103000,-2.1427
5104000,-1.5867
5105000,-1.3782
5106000,-0.8917
5107000,-0.4747
5108000,0.0813
5109000,0.5678
5110000,0.8458
5111000,1.1933
5112000,1.6103
5113000,1.7493
5114000,2.0968
5115000,2.5138
5116000,2.6528
5117000,2.9308
5118000,3.1393
5119000,3.4868
5120000,3.7648
5121000,4.1818
5122000,4.5293
5123000,4.6683
5124004,5.0158
5125000,5.3633
5126000,5.6413
5127000,5.8498
5128000,5.9888
5129000,6.1973
5130000,6.4753
5131000,6.7533
5132000,6.7533
5133000,7.0313
5134000,7.1703
5135000,7.3788
5136004,7.5178
5137000,7.7958
5138000,8.0043
5139000,8.1433
5140000,8.1433
5141004,8.3518
5142000,8.4908
5143000,8.6993
5144000,8.8383
5145000,8.9078
5146000,8.8383
5147000,8.9078
5148000,8.9773
5149004,9.1163
5150000,8.9773
5151004,8.9773
5152000,8.9773
5153000,8.9773
5154000,8.9773
5155000,8.9773
5156000,8.9773
5157000,9.0468
5158000,9.1163
5159004,9.1858
5160000,9.1858
5161000,9.2553
5162000,9.2553
5163000,9.3248
5164000,9.2553
5165000,9.2553
5166000,9.2553
5167000,9.1163
5168000,8.9773
5169000,9.0468
5170000,8.9773
5171000,8.8383
5172000,8.7688
5173000,8.6298
5174000,8.6993
5175000,8.4908
5176000,8.3518
5177000,8.3518
5178000,8.1433
5179000,7.7958
5180000,7.5873
5181000,7.5178
5182000,7.3093
5183000,7.1008
5184000,6.9618
5185000,6.8228
5186000,6.6838
5187000,6.4753
5188000,6.2668
5189000,5.9888
5190000,5.7803
5191000,5.7108
5192000,5.5718
5193000,5.3633
5194000,5.0853
5195000,4.8768
5196000,4.5988
5197000,4.3903
5198000,4.0428
5199000,3.7648
5200000,3.3478
5201000,3.0003
5202000,2.7223
5203004,2.3748
5204000,2.0273
5205000,1.7493
5206000,1.4018
5207000,1.0543
5208000,0.6373
5209000,0.1508
5210000,-0.1272
5211000,-0.6832
5212000,-0.8917
5213000,-1.2392
5214000,-1.6562
5215000,-2.0037
5216000,-2.3512
5217000,-2.7682
5218000,-3.3937
5219000,-3.8107
5220000,-4.0192
5221000,-4.3667
5222000,-4.6447
5223004,-4.9227
5224000,-5.2007
5225000,-5.6177
5226000,-5.9652
5227000,-6.3822
5228000,-6.5907
5229004,-6.9382
5230000,-7.0772
5231000,-7.6332
5232000,-8.0502
5233000,-8.2587
5234000,-8.5367
5235000,-8.7452
5236000,-9.0232
5237000,-9.3707
5238000,-9.7877
5239004,-10.2047
5240000,-10.5522
5241000,-11.0387
5242000,-11.3167
5243000,-11.4557
5244000,-11.4557
5245000,-11.5947
5246000,-12.0117
5247000,-12.3592
5248000,-12.5677
5249000,-12.7067
5250000,-12.8457
5251000,-13.0542
5252000,-13.2627
5253000,-13.4017
5254000,-13.5407
5255000,-13.6797
5256000,-13.6797
5257004,-13.6797
5258000,-13.6102
5259000,-13.5407
5260000,-13.5407
5261004,-13.5407
5262000,-13.3322
5263004,-13.2627
5264000,-13.1237
5265000,-13.1237
5266000,-13.1237
5267000,-12.9152
5268004,-12.7067
5269000,-12.4982
5270000,-12.2897
5271000,-12.2897
5272000,-12.2202
5273000,-12.0812
5274004,-11.7337
5275000,-11.5252
5276004,-11.3862
5277000,-11.1777
5278000,-11.0387
5279004,-10.8302
5280000,-10.6912
5281000,-10.4132
5282000,-10.1352
5283000,-9.7877
5284004,-9.2317
5285000,-8.8147
5286000,-8.4672
5287000,-8.1892
5288000,-7.9807
5289000,-7.4247
5290000,-7.0772
5291000,-6.6602
5292000,-6.3127
5293004,-5.8957
5294000,-5.4092
5295000,-5.2007
5296000,-4.6447
5297000,-4.5057
5298000,-4.0887
5299000,-3.6717
5300000,-3.2547
5301000,-2.9072
5302000,-2.8377
5303000,-2.4207
5304004,-2.0732
5305000,-1.7952
5306000,-1.5867
5307000,-1.0307
5308000,-0.8222
5309000,-0.4052
5310000,-0.0577
5311000,0.2898
5312000,0.5678
5313000,1.1238
5314000,1.5408
5315000,1.8883
5316000,2.3053
5317000,2.5138
5318000,2.7918
5319000,3.0003
5320000,3.2783
5321000,3.7648
5322000,4.1123
5323000,4.3208
5324000,4.6683
5325000,5.1548
5326000,5.3633
5327000,5.5718
5328004,5.7108
5329000,5.9888
5330000,6.0583
5331004,6.2668
5332000,6.4753
5333000,6.6143
5334000,6.7533
5335000,6.8923
5336000,6.9618
5337000,7.1008
5338000,7.3093
5339004,7.4483
5340000,7.5178
5341000,7.6568
5342000,7.5873
5343000,7.7958
5344000,8.0043
5345000,8.1433
5346000,8.3518
5347004,8.5603
5348000,8.5603
5349000,8.6298
5350000,8.6993
5351000,8.8383
5352000,8.9078
5353000,8.9773
5354000,8.9773
5355000,8.9773
5356000,8.9773
5357000,9.0468
5358000,9.1163
5359000,9.1163
5360000,9.1163
5361000,9.0468
5362000,9.1163
5363004,9.1163
5364000,8.9773
5365000,8.9773
5366004,8.9773
5367000,8.9773
5368000,8.9773
5369000,8.8383
5370000,8.6298
5371000,8.5603
5372000,8.6298
5373000,8.4908
5374000,8.3518
5375000,8.2128
5376000,8.0043
5377000,7.9348
5378000,7.6568
5379000,7.6568
5380000,7.5873
5381000,7.4483
5382000,7.5178
5383000,7.3093
5384000,7.1008
5385000,6.8228
5386000,6.7533
5387000,6.5448
5388000,6.5448
5389000,6.3363
5390000,5.9888
5391004,5.9888
5392000,5.7803
5393000,5.6413
5394000,5.5023
5395000,5.2243
5396000,4.8768
5397000,4.5988
5398000,4.3208
5399000,3.9733
5400000,3.4868
5401000,3.2088
5402000,3.0698
5403000,2.7223
5404000,2.3748
5405004,2.0968
5406000,1.7493
5407004,1.4018
5408000,0.9153
5409000,0.4983
5410000,0.1508
5411000,0.0118
5412000,-0.4747
